,地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク
2372,九州,大分,宇佐市,人文,建造物,院内町の石橋群,B
2373,九州,鹿児島,鹿児島市,人文,郷土景観,桜島周辺地域の墓地,B
2374,東北,岩手,平泉町,人文,神社・寺院・教会,観自在王院跡,B
2375,東北,山形,米沢市,人文,史跡,上杉家御廟,B
2376,北陸,新潟,新潟市,人文,建造物,笹川邸,B
2377,北陸,新潟,関川村,人文,建造物,渡辺家住宅,B
2378,南関東,千葉,匝瑳市,人文,神社・寺院・教会,飯高寺,B
2379,東海,静岡,下田市,人文,神社・寺院・教会,了仙寺,B
2380,東海,静岡,下田市,人文,神社・寺院・教会,玉泉寺,B
2381,中国,岡山,総社市,人文,神社・寺院・教会,備中国分寺,B
2382,中国,山口,萩市,人文,建造物,松下村塾,B
2383,四国,愛媛,新居浜市,人文,史跡,別子銅山口屋跡,B
2384,九州,長崎,松浦市,人文,史跡,鷹島神﨑遺跡,B
2385,東海,長野,大町市,人文,建造物,高瀬ダム,B
2386,北関東,栃木,日光市,人文,神社・寺院・教会,二荒山神社中宮祠,B
2387,南関東,千葉,大多喜町,人文,集落・街,大多喜の街並み,B
2388,北陸,新潟,南魚沼市,人文,集落・街,塩沢の街並み,B
2389,南関西,三重,津市,人文,城跡・城郭・宮殿,津城址,B
2390,九州,福岡,北九州市,人文,城跡・城郭・宮殿,小倉城,B
2391,九州,大分,臼杵市,人文,城跡・城郭・宮殿,臼杵城跡,B
2392,九州,沖縄,読谷村,人文,城跡・城郭・宮殿,座喜味城跡,B
2393,九州,沖縄,うるま市,人文,城跡・城郭・宮殿,勝連城,B
2394,南関西,三重,伊勢市,人文,建造物,宇治山田駅,B
2395,九州,福岡,北九州市,人文,集落・街,門司港の街並み,B
2396,東京,東京,文京区,人文,建造物,東京カテドラル聖マリア大聖堂,B
2397,南関西,奈良,天理市,人文,郷土景観,天理のまち,B
2398,南関西,奈良,奈良市,人文,建造物,奈良女子大学,B
2399,北関西,京都,京都市,人文,建造物,同志社大学,B
2400,北海道,北海道,札幌市,人文,建造物,北海道大学,B
2401,東京,東京,杉並区,人文,建造物,東京女子大学,B
2402,東京,東京,港区,人文,建造物,慶應大学,B
2403,東京,東京,武蔵野市,人文,建造物,成蹊大学,B
2404,東海,長野,軽井沢町,人文,建造物,軽井沢教会群,B
2405,東北,秋田,秋田市,人文,建造物,国際教養大学図書館（中嶋記念図書館）,B
2406,東北,宮城,仙台市,人文,神社・寺院・教会,瑞鳳殿（墓所）,B
2407,四国,香川,高松市,人文,城跡・城郭・宮殿,屋島城,B
2408,中国,山口,下関市,人文,史跡,壇ノ浦,B
2409,九州,佐賀,佐賀市,人文,芸能・興行・イベント,佐賀インターナショナルバルーンフェスタ,B
2410,北海道,北海道,上士幌町,人文,芸能・興行・イベント,北海道バルーンフェスティバル,B
2411,南関東,埼玉,入間市,人文,芸能・興行・イベント,入間航空祭,B
2412,南関東,埼玉,所沢市,人文,動植物園・水族館,ところざわのゆり園,B
2413,東海,愛知,名古屋市,人文,テーマ公園・テーマ施設,ノリタケの森,B
2414,南関西,三重,桑名市,人文,テーマ公園・テーマ施設,なばなの里,B
2415,北海道,北海道,釧路市,人文,食,釧路の炉端焼き,B
2416,北海道,北海道,釧路市,人文,食,釧路和商市場の勝手丼,B
2417,北海道,北海道,函館市,人文,食,函館のいかそうめん,B
2418,東北,青森,大間町,人文,食,大間のマグロ丼,B
2419,東北,宮城,気仙沼市,人文,食,気仙沼のフカヒレスープ,B
2420,東海,長野,上田市,人文,食,別所のマツタケ料理,B
2421,東海,静岡,三島市,人文,食,三島のウナギ,B
2422,北関西,京都,京都市,人文,食,京都の豆腐料理,B
2423,中国,兵庫,神戸市,人文,食,南京街の中華料理,B
2424,四国,高知,高知市/他,人文,食,カツオの土佐造り,B
2425,九州,沖縄,（全県）,人文,食,沖縄の豚料理,B
2426,東京,東京,豊島区,人文,建造物,学習院大学,B
2427,東京,東京,文京区,人文,建造物,東京大学,B
2428,中国,兵庫,西宮市,人文,建造物,武庫川女子大学,B
2429,中国,兵庫,神戸市,人文,建造物,神戸女子大学,B
2430,東海,山梨,北杜市,人文,建造物,三代校舎ふれあいの里,B
2431,東京,東京,豊島区,人文,建造物,立教大学,B
2432,中国,兵庫,西宮市,人文,建造物,関西学院大学,B
2433,南関東,埼玉,皆野町,人文,芸能・興行・イベント,皆野町の秩父音頭,B
2434,九州,福岡,飯塚市,人文,芸能・興行・イベント,飯塚市の炭坑節,B
2435,東京,東京,江戸川区,人文,年中行事（祭り・伝統行事）,江戸川区花火大会,B
2436,中国,島根,安来市,人文,芸能・興行・イベント,安来市の安来節,B
2437,四国,愛媛,今治市,人文,郷土景観,今治造船風景,B
2438,四国,愛媛,今治市,人文,史跡,陸軍芸予要塞来島要塞,B
2439,北陸,新潟,新潟市,人文,年中行事（祭り・伝統行事）,新潟まつり,B
2440,東海,長野,長野市,人文,年中行事（祭り・伝統行事）,善光寺御開帳,B
2441,北陸,新潟,阿賀町,人文,年中行事（祭り・伝統行事）,つがわ狐の嫁入り行列,B
2442,北陸,岐阜,大垣市,人文,年中行事（祭り・伝統行事）,大垣祭の軕行事,B
2443,東北,秋田,鹿角市,人文,年中行事（祭り・伝統行事）,花輪ばやし（花輪祭の屋台行事）,B
2444,北海道,北海道,江差町,人文,芸能・興行・イベント,江差追分全国大会,B
2445,東北,青森,青森市,人文,芸能・興行・イベント,津軽三味線日本一決定戦,B
2446,東北,山形,鶴岡市,人文,芸能・興行・イベント,鶴岡音楽祭,B
2447,東北,福島,相馬市,人文,芸能・興行・イベント,相馬民謡全国大会,B
2448,北関東,茨城,水戸市,人文,芸能・興行・イベント,磯節全国大会,B
2449,中国,鳥取,鳥取市,人文,芸能・興行・イベント,わらべ館の童謡・唱歌,B
2450,九州,熊本,五木村,人文,芸能・興行・イベント,五木の子守唄祭,B
2451,北関東,群馬,前橋市,人文,神社・寺院・教会,大洞赤城神社,B
2452,東京,東京,東村山市,人文,神社・寺院・教会,正福寺,B
2453,南関東,神奈川,箱根町,人文,神社・寺院・教会,箱根神社,B
2454,南関東,神奈川,寒川町,人文,神社・寺院・教会,寒川神社,B
2455,北陸,富山,立山町,人文,神社・寺院・教会,雄山神社,B
2456,北陸,石川,羽咋市,人文,神社・寺院・教会,氣多大社,B
2457,北陸,福井,越前市,人文,神社・寺院・教会,大瀧神社,B
2458,北陸,福井,越前町,人文,神社・寺院・教会,劔神社,B
2459,北陸,福井,敦賀市,人文,神社・寺院・教会,氣比神宮,B
2460,東海,長野,大町市,人文,神社・寺院・教会,仁科神明宮,B
2461,南関西,三重,熊野市,人文,神社・寺院・教会,花窟神社,B
2462,北関西,滋賀,大津市,人文,神社・寺院・教会,建部大社,B
2463,北関西,滋賀,湖南市,人文,神社・寺院・教会,長寿寺,B
2464,北関西,滋賀,野洲市,人文,神社・寺院・教会,大笹原神社,B
2465,北関西,京都,京都市,人文,神社・寺院・教会,御靈神社,B
2466,北関西,京都,京都市,人文,神社・寺院・教会,吉田神社,B
2467,北関西,京都,京都市,人文,神社・寺院・教会,豊国神社,B
2468,北関西,京都,木津川市,人文,神社・寺院・教会,海住山寺,B
2469,北関西,京都,長岡京市,人文,神社・寺院・教会,光明寺,B
2470,北関西,京都,京都市,人文,神社・寺院・教会,大報恩寺,B
2471,中国,兵庫,養父市,人文,神社・寺院・教会,名草神社,B
2472,中国,兵庫,加東市,人文,神社・寺院・教会,朝光寺,B
2473,南関西,奈良,奈良市,人文,神社・寺院・教会,圓成寺,B
2474,南関西,奈良,奈良市,人文,神社・寺院・教会,霊山寺,B
2475,南関西,奈良,五條市,人文,神社・寺院・教会,榮山寺,B
2476,南関西,和歌山,高野町,人文,神社・寺院・教会,金剛三昧院,B
2477,南関西,和歌山,海南市,人文,神社・寺院・教会,長保寺,B
2478,中国,鳥取,大山町,人文,神社・寺院・教会,大神山神社,B
2479,中国,島根,隠岐の島町,人文,神社・寺院・教会,水若酢神社,B
2480,中国,広島,尾道市,人文,神社・寺院・教会,向上寺,B
2481,中国,広島,広島市,人文,神社・寺院・教会,不動院,B
2482,中国,山口,下関市,人文,神社・寺院・教会,功山寺,B
2483,四国,香川,坂出市,人文,神社・寺院・教会,神谷神社,B
2484,九州,長崎,対馬市,人文,神社・寺院・教会,和多都美神社,B
2485,九州,宮崎,高千穂町,人文,神社・寺院・教会,高千穂神社,B
2486,北関西,京都,京都市,人文,神社・寺院・教会,等持院,B
2487,北関西,京都,京都市,人文,神社・寺院・教会,清涼寺,B
2488,北関西,京都,京都市,人文,神社・寺院・教会,真如堂（真正極楽寺）,B
2489,北関西,京都,京都市,人文,神社・寺院・教会,聖護院,B
2490,北関西,京都,京都市,人文,神社・寺院・教会,御香宮神社,B
2491,北関西,京都,京都市,人文,神社・寺院・教会,藤森神社,B
2492,北関西,京都,京都市,人文,神社・寺院・教会,随心院,B
2493,北関西,京都,京都市,人文,神社・寺院・教会,廬山寺,B
2494,北関西,京都,京都市,人文,神社・寺院・教会,平野神社,B
2495,北関西,京都,京都市,人文,神社・寺院・教会,今宮神社,B
2496,北関西,京都,京都市,人文,神社・寺院・教会,建勲神社,B
2497,北関西,京都,京都市,人文,神社・寺院・教会,常寂光寺,B
2498,北関西,京都,京都市,人文,神社・寺院・教会,祇王寺,B
2499,北関西,京都,長岡京市,人文,神社・寺院・教会,長岡天満宮,B
2500,北関西,京都,宇治市,人文,神社・寺院・教会,三室戸寺,B
2501,北関西,京都,宇治市,人文,神社・寺院・教会,興聖寺,B
2502,北関西,京都,亀岡市,人文,神社・寺院・教会,出雲大神宮,B
2503,北関西,京都,宮津市,人文,神社・寺院・教会,成相寺,B
2504,北関西,京都,笠置町,人文,神社・寺院・教会,笠置寺,B
2505,南関東,埼玉,秩父市,人文,神社・寺院・教会,清雲寺,B
2506,南関東,千葉,松戸市,人文,神社・寺院・教会,本土寺,B
2507,東京,東京,文京区,人文,神社・寺院・教会,湯島天満宮,B
2508,南関東,神奈川,鎌倉市,人文,神社・寺院・教会,光則寺,B
2509,北関西,滋賀,大津市,人文,神社・寺院・教会,滋賀院,B
2510,九州,佐賀,基山町,人文,神社・寺院・教会,大興善寺,B
2511,九州,大分,豊後大野市,人文,神社・寺院・教会,普光寺,B
2512,南関東,千葉,松戸市,人文,庭園・公園,旧徳川昭武庭園（戸定邸庭園）,B
2513,東京,東京,台東区,人文,博物館・美術館,朝倉彫塑館,B
2514,東京,東京,国分寺市,人文,庭園・公園,殿ヶ谷戸庭園（随冝園）,B
2515,北関西,滋賀,栗東市,人文,庭園・公園,大角氏庭園,B
2516,北関西,京都,京都市,人文,庭園・公園,白沙村荘庭園,B
2517,四国,香川,観音寺市,人文,庭園・公園,琴弾公園,B
2518,南関西,大阪,大阪市,人文,集落・街,新世界,B
2519,東京,東京,台東区,人文,年中行事（祭り・伝統行事）,入谷朝顔まつり,B
2520,四国,徳島,鳴門市,人文,史跡,坂東俘囚収容所跡,B
2521,北海道,北海道,別海町,人文,郷土景観,尾岱沼のエビ打瀬舟,B
2522,東北,福島,会津若松市,人文,集落・街,七日町通り,B
2523,北関東,栃木,日光市,人文,史跡,足尾銅山跡,B
2524,南関東,埼玉,大宮市,人文,郷土景観,大宮盆栽村,B
2525,東海,長野,中津川市,人文,集落・街,馬籠宿,B
2526,東海,長野,軽井沢町,人文,郷土景観,軽井沢の別荘地,B
2527,北陸,岐阜,関市,人文,郷土景観,関の刃物,B
2528,北陸,岐阜,郡上市,人文,郷土景観,郡上八幡の食品サンプル工房,B
2529,九州,熊本,芦北町,人文,郷土景観,打瀬網漁,B
2530,北海道,北海道,清水町,人文,庭園・公園,十勝千年の森,B
2531,東京,東京,葛飾区,人文,庭園・公園,水元公園,B
2532,北陸,石川,金沢市,人文,博物館・美術館,鈴木大拙館,B
2533,北関西,京都,京都市,人文,博物館・美術館,京都鉄道博物館,B
2534,九州,大分,大分市,人文,博物館・美術館,大分県立美術館,B
2535,東北,青森,青森市,人文,テーマ公園・テーマ施設,青森市文化観光交流施設　ねぶたの家　ワ・ラッセ,B
2536,東海,長野,小布施町,人文,博物館・美術館,信州小布施　北斎館,B
2537,中国,山口,長門市,人文,博物館・美術館,金子みすゞ記念館,B
2538,東海,山梨,富士河口湖町,人文,博物館・美術館,久保田一竹美術館,B
2539,九州,鹿児島,鹿児島市,人文,博物館・美術館,維新ふるさと館,B
2540,東北,岩手,八幡平市,人文,温泉,藤七温泉,B
2541,東北,宮城,白石市,人文,温泉,鎌先温泉,B
2542,東北,福島,会津若松市,人文,温泉,東山温泉,B
2543,北関東,栃木,那須塩原市,人文,温泉,板室温泉,B
2544,北陸,新潟,阿賀野市,人文,温泉,五頭温泉郷（村杉温泉、今板温泉、出湯温泉）,B
2545,北陸,富山,立山町,人文,温泉,立山地獄谷の温泉,B
2546,東海,山梨,山梨市,人文,温泉,ほったらかし温泉,B
2547,東海,長野,上田市,人文,温泉,鹿教湯温泉,B
2548,東海,静岡,下田市,人文,温泉,伊豆下田河内温泉,B
2549,南関西,奈良,天川村,人文,温泉,洞川温泉,B
2550,中国,島根,大田市,人文,温泉,温泉津温泉,B
2551,中国,岡山,鏡野町,人文,温泉,奥津温泉,B
2552,九州,大分,由布市,人文,温泉,湯平温泉,B
2553,北海道,北海道,弟子屈町,人文,温泉,屈斜路温泉,B
2554,東北,岩手,一関市,人文,温泉,須川温泉,B
2555,北陸,新潟,魚沼市,人文,温泉,栃尾又温泉,B
2556,北関西,京都,京都市,人文,神社・寺院・教会,河合神社,B
2557,東北,岩手,奥州市,人文,年中行事（祭り・伝統行事）,黒石寺蘇民祭,B
2558,東北,岩手,盛岡市,人文,年中行事（祭り・伝統行事）,樺火・舟ッコ流し,B
2559,東北,秋田,能代市,人文,年中行事（祭り・伝統行事）,ねぶ流し,B
2560,東北,秋田,湯沢市,人文,年中行事（祭り・伝統行事）,湯沢の七夕絵灯ろう,B
2561,東北,秋田,湯沢市,人文,年中行事（祭り・伝統行事）,犬っこ祭り,B
2562,東北,福島,須賀川市,人文,年中行事（祭り・伝統行事）,須賀川たいまつあかし,B
2563,東北,福島,柳津町,人文,年中行事（祭り・伝統行事）,柳津七日堂裸参り,B
2564,東北,福島,南会津町,人文,年中行事（祭り・伝統行事）,会津田島祇園祭り,B
2565,東北,福島,福島市,人文,年中行事（祭り・伝統行事）,福島わらじ祭り,B
2566,東京,東京,府中市,人文,年中行事（祭り・伝統行事）,府中くらやみ祭り,B
2567,南関東,神奈川,横浜市,人文,年中行事（祭り・伝統行事）,横浜港祭り,B
2568,北陸,新潟,新潟市,人文,年中行事（祭り・伝統行事）,白根大凧合戦,B
2569,北陸,福井,勝山市,人文,年中行事（祭り・伝統行事）,勝山左義長まつり,B
