,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2007,氏子祭,26,26208,‐,向日市向日町北山63,1,,,,,,,,,,,
2008,長岡天満宮,26,26209,‐,長岡京市天神2-15-13,2,,,,,,,,,,,
2009,光明寺,26,26209,‐,長岡京市粟生西条ノ内26-1,2,,,,,,,,,,,
2010,楊谷寺,26,26209,‐,長岡京市浄土谷2,2,,,,,,,,,,,
2011,乙訓寺,26,26209,‐,長岡京市今里3-14-7,2,,,,,,,,,,,
2012,勝龍寺,26,26209,‐,長岡京市勝龍寺19-25,2,,,,,,,,,,,
2013,勝竜寺城公園,26,26209,‐,長岡京市勝竜寺13-1,2,,,,,,,,,,,
2014,中山修一記念館,26,26209,‐,長岡京市久貝3-3-3,2,,,,,,,,,,,
2015,西山キャンプ場,26,26209,‐,長岡京市,4,,,,,,,,,,,
2016,長岡京市立神足ふれあい町家（旧石田家住宅）,26,26209,‐,長岡京市神足2-13-10,2,,,,,,,,,,,
2017,ガラシャ祭,26,26209,‐,長岡京市,1,,,,,,,,,,,
2018,サントリー京都ビール工場,26,26209,‐,長岡京市調子3-1-1,2,,,,,,,,,,,
2019,西山グリーンハウス,26,26209,‐,長岡京市,4,,,,,,,,,,,
2020,辻観光農園（いも掘り）,26,26209,‐,長岡京市,1,,,,,,,,,,,
2021,長岡京市井ノ内観光（いも掘り）,26,26209,‐,長岡京市,1,,,,,,,,,,,
2022,みかん狩り,26,26209,‐,長岡京市,1,,,,,,,,,,,
2023,流れ橋,26,26210,‐,八幡市,1,,,,,,,,,,,
2024,淀川河川公園背割堤地区,26,26210,‐,八幡市,1,,,,,,,,,,,
2025,石清水八幡宮,26,26210,‐,八幡市八幡高坊30,2,,,,,,,,,,,
2026,松花堂庭園,26,26210,‐,八幡市,2,,,,,,,,,,,
2027,松花堂美術館,26,26210,‐,八幡市,2,,,,,,,,,,,
2028,こども動物園,26,26210,‐,八幡市男山美桜18,2,,,,,,,,,,,
2029,四季彩館,26,26210,‐,八幡市上津屋里垣内56-1,2,,,,,,,,,,,
2030,男山レクリェーションセンター,26,26210,‐,八幡市八幡大谷85-21,4,,,,,,,,,,,
2031,八幡市民スポーツ公園,26,26210,‐,八幡市野尻正畑12,4,,,,,,,,,,,
2032,やわた太鼓まつり,26,26210,‐,八幡市,1,,,,,,,,,,,
2033,八幡市文化センター,26,26210,‐,八幡市八幡高畑5-3,1,,,,,,,,,,,
2034,酬恩庵（一休寺）,26,26211,神社・寺院・教会,京田辺市薪里ノ内102,2,,,,,,,,,,,
2035,田辺カントリー倶楽部,26,26211,‐,京田辺市薪小字平田谷73-1,4,,,,,,,,,,,
2036,野外活動センター,26,26211,‐,京田辺市大住竜王谷9-1,4,,,,,,,,,,,
2037,キララフェスティバル,26,26211,‐,京田辺市,1,,,,,,,,,,,
2038,甘南備山,26,26211,‐,京田辺市薪甘南備山,1,,,,,,,,,,,
2039,観音寺,26,26211,‐,京田辺市普賢寺下大門13,2,,,,,,,,,,,
2040,寿宝寺,26,26211,‐,京田辺市三山木塔ノ島20,2,,,,,,,,,,,
2041,産業祭,26,26211,‐,京田辺市,1,,,,,,,,,,,
2042,大住隼人舞,26,26211,‐,京田辺市,1,,,,,,,,,,,
2043,西八さわやか朝市,26,26211,‐,京田辺市大住内山1-1,5,,,,,,,,,,,
2044,普賢寺ふれあいの駅,26,26211,‐,京田辺市普賢寺小田垣内6-2-1,5,,,,,,,,,,,
2045,山本駅朝市,26,26211,‐,京田辺市,5,,,,,,,,,,,
2046,一休さんウォーク,26,26211,‐,京田辺市,1,,,,,,,,,,,
2047,虚空蔵谷川（桜並木）,26,26211,‐,京田辺市,1,,,,,,,,,,,
2048,新春甘南備山初登り,26,26211,‐,京田辺市,1,,,,,,,,,,,
2049,竹送り,26,26211,‐,京田辺市,1,,,,,,,,,,,
2050,茶まつり,26,26211,‐,京田辺市,1,,,,,,,,,,,
2051,花見ウォーク,26,26211,‐,京田辺市,1,,,,,,,,,,,
2052,ぼたん園,26,26211,‐,京田辺市,2,,,,,,,,,,,
2053,澤井家住宅,26,26211,‐,京田辺市大住岡村55,2,,,,,,,,,,,
2054,金刀比羅神社,26,26212,‐,京丹後市峰山町泉1165-2,2,,,,,,,,,,,
2055,天女の里,26,26212,‐,京丹後市峰山町鱒留1642,2,,,,,,,,,,,
2056,途中ヶ丘公園,26,26212,‐,京丹後市峰山町長岡876,4,,,,,,,,,,,
2057,峰山総合公園,26,26212,‐,京丹後市峰山町荒山248,4,,,,,,,,,,,
2058,フェスタ「飛天」,26,26212,‐,京丹後市,1,,,,,,,,,,,
2059,京丹後商工祭,26,26212,‐,京丹後市,1,,,,,,,,,,,
2060,大宮売神社,26,26212,‐,京丹後市大宮町周枳1020,-1,,,,,,,,,,,
2061,大宮小町公園,26,26212,‐,京丹後市大宮町五十河302,2,,,,,,,,,,,
2062,大宮ふれあい工房,26,26212,‐,京丹後市大宮町三坂105-3,4,,,,,,,,,,,
2063,おおみや小町温泉,26,26212,‐,京丹後市大宮町三坂有明105-15,3,,,,,,,,,,,
2064,木津温泉周辺,26,26212,‐,京丹後市,3,,,,,,,,,,,
2065,山陰海岸国立公園浜詰海岸周辺,26,26212,‐,京丹後市網野町浜詰,3,,,,,,,,,,,
2066,夕日ヶ浦浜詰海水浴場,26,26212,‐,京丹後市網野町浜詰,4,,,,,,,,,,,
2067,山陰海岸国立公園若狭湾国定公園八丁浜海岸周辺,26,26212,‐,京丹後市網野町浅茂川,3,,,,,,,,,,,
2068,八丁浜浅茂川海水浴場,26,26212,‐,京丹後市網野町浅茂川,4,,,,,,,,,,,
2069,八丁浜小浜海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2070,若狭湾国定公園琴引浜海岸周辺,26,26212,‐,京丹後市網野町掛津,3,,,,,,,,,,,
2071,琴引浜掛津海水浴場,26,26212,‐,京丹後市網野町掛津,4,,,,,,,,,,,
2072,浅茂川温泉静の里,26,26212,‐,京丹後市網野町浅茂川1449,3,,,,,,,,,,,
2073,琴引浜鳴き砂文化館,26,26212,‐,京丹後市網野町掛津1250,2,,,,,,,,,,,
2074,静の杜,26,26212,‐,京丹後市網野町磯,2,,,,,,,,,,,
2075,碇高原,26,26212,‐,京丹後市丹後町碇,1,,,,,,,,,,,
2076,古代の里資料館,26,26212,‐,京丹後市丹後町宮108,2,,,,,,,,,,,
2077,経ヶ岬灯台,26,26212,‐,京丹後市丹後町袖志,2,,,,,,,,,,,
2078,後ヶ浜海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2079,竹野海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2080,丹後松島海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2081,丹後温泉はしうど荘,26,26212,‐,京丹後市丹後町間人632-1,3,,,,,,,,,,,
2082,宇川温泉よし野の里,26,26212,‐,京丹後市丹後町久僧1562,3,,,,,,,,,,,
2083,道の駅てんきてんき丹後,26,26212,‐,京丹後市丹後町竹野313-1,6,,,,,,,,,,,
2084,碇高原ステーキハウス,26,26212,‐,京丹後市丹後町碇1,5,,,,,,,,,,,
2085,スイス村,26,26212,‐,京丹後市弥栄町野中2562,4,,,,,,,,,,,
2086,あしぎぬ温泉,26,26212,‐,京丹後市弥栄町木橋548,3,,,,,,,,,,,
2087,丹後あじわいの郷,26,26212,‐,京丹後市弥栄町鳥取123,4,,,,,,,,,,,
2088,如意寺,26,26212,‐,京丹後市久美浜町1845,2,,,,,,,,,,,
2089,豪商「稲葉本家」,26,26212,‐,京丹後市久美浜町3102,2,,,,,,,,,,,
2090,ゴルフ場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2091,かぶと山公園キャンプ場,26,26212,‐,京丹後市久美浜町向磯6,4,,,,,,,,,,,
2092,奥山自然たいけん公園,26,26212,‐,京丹後市久美浜町二俣60-20,4,,,,,,,,,,,
2093,小天橋海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2094,葛野浜海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2095,箱石浜海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2096,蒲井浜海水浴場,26,26212,‐,京丹後市,4,,,,,,,,,,,
2097,中央運動公園,26,26212,‐,京丹後市久美浜町永留244-1,4,,,,,,,,,,,
2098,久美浜地域温泉,26,26212,‐,京丹後市,3,,,,,,,,,,,
2099,久美浜町観光総合案内所,26,26212,‐,京丹後市久美浜町772,5,,,,,,,,,,,
2100,くみはまＳＡＮＫＡＩＫＡＮ,26,26212,‐,京丹後市久美浜町浦明1709,5,,,,,,,,,,,
2101,茶屋あそび石,26,26212,‐,京丹後市久美浜町二俣60-20,5,,,,,,,,,,,
2102,風蘭の館,26,26212,‐,京丹後市久美浜町蒲井518-1,5,,,,,,,,,,,
2103,千日会観光祭,26,26212,‐,京丹後市,1,,,,,,,,,,,
2104,かぶと山公園まつり,26,26212,‐,京丹後市,1,,,,,,,,,,,
2105,ドラゴンカヌー市民大会,26,26212,‐,京丹後市,1,,,,,,,,,,,
2106,ドラゴンカヌー選手権大会,26,26212,‐,京丹後市,1,,,,,,,,,,,
2107,果実祭,26,26212,‐,京丹後市,1,,,,,,,,,,,
2108,久美浜まるかじりまつり,26,26212,‐,京丹後市,1,,,,,,,,,,,
2109,カキ・魚まつり,26,26212,‐,京丹後市,1,,,,,,,,,,,
2110,歴史街道ウルトラマラソン,26,26212,‐,京丹後市,1,,,,,,,,,,,
2111,美山町北山村集落,26,26213,集落・街,南丹市美山町,-1,,,,,,,,,,,
2112,スプリングスひよし,26,26213,‐,南丹市日吉町中宮ノ向8,3,,,,,,,,,,,
2113,日吉ダムビジターセンター,26,26213,‐,南丹市日吉町中神子ヶ谷68,2,,,,,,,,,,,
2114,日吉ダムインフォギャラリー,26,26213,‐,南丹市日吉町中神子ヶ谷68,2,,,,,,,,,,,
2115,府民の森ひよし,26,26213,‐,南丹市日吉町天若上ノ所25,4,,,,,,,,,,,
2116,日吉町郷土資料館,26,26213,‐,南丹市日吉町天若登地谷7,2,,,,,,,,,,,
2117,木もれ陽の宿（日吉山の家）,26,26213,‐,南丹市日吉町生畑ツノ元下16,4,,,,,,,,,,,
2118,かやぶき音楽堂,26,26213,‐,南丹市日吉町上胡麻南2,2,,,,,,,,,,,
2119,るり渓,26,26213,‐,南丹市園部町大河内,3,,,,,,,,,,,
2120,るり渓（公園）,26,26213,‐,南丹市園部町大河内浦田12-1,1,,,,,,,,,,,
2121,道の駅京都新光悦村,26,26213,‐,南丹市園部町曽我谷縄手15-3,6,,,,,,,,,,,
2122,京都新新光悦村,26,26213,‐,南丹市園部町内林町京都新光悦村,6,,,,,,,,,,,
2123,大堰川　（花火大会）,26,26213,‐,南丹市,1,,,,,,,,,,,
2124,大堰川　（花見）,26,26213,‐,南丹市,1,,,,,,,,,,,
2125,運動公園　（サンサン祭）,26,26213,‐,南丹市日吉町天若上ノ所25,-1,,,,,,,,,,,
2126,運動公園　（施設利用）,26,26213,‐,南丹市美山町長谷,4,,,,,,,,,,,
2127,文覚ふれあい公園,26,26213,‐,南丹市八木町室橋山田7,4,,,,,,,,,,,
2128,西地区コミュニティー公園,26,26213,‐,南丹市八木町鳥羽,4,,,,,,,,,,,
2129,清源寺,26,26213,‐,南丹市八木町諸畑102,2,,,,,,,,,,,
2130,京都帝釈天,26,26213,‐,南丹市八木町船枝志運山1,2,,,,,,,,,,,
2131,氷室の郷,26,26213,‐,南丹市八木町氷所赤見21-1,2,,,,,,,,,,,
2132,夜市等,26,26213,‐,南丹市,1,,,,,,,,,,,
2133,パラグライダー練習場,26,26213,‐,南丹市八木町玉の井,4,,,,,,,,,,,
2134,芦生原生林,26,26213,‐,南丹市,1,,,,,,,,,,,
2135,佐々里ナチュラルランド,26,26213,‐,南丹市美山町佐々里,4,,,,,,,,,,,
2136,観光農園江和ランド,26,26213,‐,南丹市美山町江和下黒田4-1,2,,,,,,,,,,,
2137,美山町自然文化村,26,26213,‐,南丹市美山町中下向56,4,,,,,,,,,,,
2138,美山民俗資料館,26,26213,‐,南丹市美山町北中牧4,2,,,,,,,,,,,
2139,かやぶきの里,26,26213,‐,南丹市美山町北揚石21-1,2,,,,,,,,,,,
2140,ふらっと美山,26,26213,‐,南丹市美山町安掛下23-2,6,,,,,,,,,,,
2141,はーばりすとくらぶ美山,26,26213,‐,南丹市美山町野添エビスドウ49-3,5,,,,,,,,,,,
2142,美山かやぶき美術館,26,26213,‐,南丹市美山町島朴ノ木21,2,,,,,,,,,,,
2143,長谷運動広場,26,26213,‐,南丹市美山町長谷中西通り108,4,,,,,,,,,,,
2144,中風寺,26,26213,‐,南丹市美山町豊郷保土呂16,2,,,,,,,,,,,
2145,虹の湖パターゴルフ場,26,26213,‐,南丹市,4,,,,,,,,,,,
2146,大野ダム公園,26,26213,‐,南丹市美山町樫原,1,,,,,,,,,,,
2147,美山川,26,26213,‐,南丹市,2,,,,,,,,,,,
2148,青空市場,26,26213,‐,南丹市,5,,,,,,,,,,,
2149,大野屋,26,26213,‐,南丹市美山町大野廣畑1-2,5,,,,,,,,,,,
2150,ショップ２１,26,26213,‐,南丹市美山町中上前83-1,5,,,,,,,,,,,
2151,タナセン,26,26213,‐,南丹市美山町鶴ケ岡新釈迦堂前1,5,,,,,,,,,,,
2152,やまざと市,26,26213,‐,南丹市美山町,5,,,,,,,,,,,
2153,ふりーく○おおまる,26,26213,‐,南丹市美山町宮脇,5,,,,,,,,,,,
2154,鮎まつり,26,26213,‐,南丹市美山町,1,,,,,,,,,,,
2155,クラウンヒルズ京都ゴルフクラブ,26,26213,‐,南丹市日吉町保野田池ヶ谷1,4,,,,,,,,,,,
2156,るり渓ゴルフクラブ,26,26213,‐,南丹市園部町大河内深田1,4,,,,,,,,,,,
2157,浄瑠璃寺,26,26214,神社・寺院・教会,木津川市加茂町西小札場40,2,,,,,,,,,,,
2158,蟹満寺,26,26214,‐,木津川市山城町綺田浜36,2,,,,,,,,,,,
2159,神童寺,26,26214,‐,木津川市山城町神童子不晴谷112,2,,,,,,,,,,,
2160,玉台寺,26,26214,‐,木津川市山城町椿井天敷堂37,2,,,,,,,,,,,
2161,泉橋寺,26,26214,‐,木津川市山城町上狛西下55,2,,,,,,,,,,,
2162,松尾神社,26,26214,‐,木津川市山城町椿井松尾41,2,,,,,,,,,,,
2163,涌出宮（和伎神社）,26,26214,‐,木津川市山城町平尾里屋敷54,2,,,,,,,,,,,
2164,高麗寺跡,26,26214,‐,木津川市山城町上狛,2,,,,,,,,,,,
2165,天神神社,26,26214,‐,木津川市,2,,,,,,,,,,,
2166,小林家住宅,26,26214,‐,木津川市山城町上狛東林1,2,,,,,,,,,,,
2167,虫送り（椿井地区）,26,26214,‐,木津川市,1,,,,,,,,,,,
2168,椿井大塚山古墳,26,26214,‐,木津川市山城町椿井三階,2,,,,,,,,,,,
2169,府立山城郷土資料館,26,26214,‐,木津川市山城町上狛千両岩,2,,,,,,,,,,,
2170,山城町森林公園,26,26214,‐,木津川市山城町神童子三上山1,4,,,,,,,,,,,
2171,不動川砂防歴史公園,26,26214,‐,木津川市山城町平尾地内,4,,,,,,,,,,,
2172,不動川公園（テニスコート・多目的広場）,26,26214,‐,木津川市山城町平尾大谷1,4,,,,,,,,,,,
2173,東公園テニスコート,26,26214,‐,木津川市山城上狛北野田芝60,4,,,,,,,,,,,
2174,やすらぎタウン山城プール,26,26214,‐,木津川市山城町椿井柳田26,4,,,,,,,,,,,
2175,やましろふれあい朝市,26,26214,‐,木津川市,5,,,,,,,,,,,
2176,やましろまつり,26,26214,‐,木津川市山城町平尾前田24,1,,,,,,,,,,,
